,id,set_name,img,text,gold_hate,gold_pc,gold_attack,pc,attack
225,58276,train,img/58276.png,i may be blind but at least i'm rich!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
226,40752,train,img/40752.png,"you don't need an ar15 to protect yourself but he does, and this guy and this guy, and him and him and him",['not_hateful'],['pc_empty'],['attack_empty'],None,None
227,79315,train,img/79315.png,laughs in 52% of us crime rate,['not_hateful'],['pc_empty'],['attack_empty'],None,None
228,3241,train,img/03241.png,when black people make white jokes when white people make black jokes,['not_hateful'],['pc_empty'],['attack_empty'],None,None
229,38041,train,img/38041.png,justin trudeau the imam of canada,['not_hateful'],['pc_empty'],['attack_empty'],None,None
230,40897,train,img/40897.png,"with sensitive ass people, my sense of humor is way too fucked up for that",['not_hateful'],['pc_empty'],['attack_empty'],None,None
231,56180,train,img/56180.png,my little brother ate all the scrabble tiles... sense than alexandria ocasio-corte ton and his shit makes more sense than alexandria ocasio cortez,['not_hateful'],['pc_empty'],['attack_empty'],None,None
232,37865,train,img/37865.png,i'm not saying that your perfume is too strong. all i'm saying is that the canary was alive before you got here,['not_hateful'],['pc_empty'],['attack_empty'],None,None
233,36974,train,img/36974.png,do you have any idea how black you were going?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
234,75432,train,img/75432.png,greetings ... time to run,['not_hateful'],['pc_empty'],['attack_empty'],None,None
235,81706,train,img/81706.png,when you have to fight captain america because you had an argument,['not_hateful'],['pc_empty'],['attack_empty'],None,None
236,42319,train,img/42319.png,"chelsea clinton.. so ugly that when she gives head, it counts as anal",['not_hateful'],['pc_empty'],['attack_empty'],None,None
237,2139,train,img/02139.png,no less beautiful,['not_hateful'],['pc_empty'],['attack_empty'],None,None
238,93568,train,img/93568.png,i'm so fucking gay i can't even think straight,['not_hateful'],['pc_empty'],['attack_empty'],None,None
239,20971,train,img/20971.png,if i can't trust you i don't need you,['not_hateful'],['pc_empty'],['attack_empty'],None,None
240,70936,train,img/70936.png,everybody having kids /getting engaged and i'm over here like,['not_hateful'],['pc_empty'],['attack_empty'],None,None
241,4278,train,img/04278.png,never let someone who has done nothing tell you how to do anything,['not_hateful'],['pc_empty'],['attack_empty'],None,None
242,56024,train,img/56024.png,and for my next trick i'll make democrats defend rats,['not_hateful'],['pc_empty'],['attack_empty'],None,None
243,49270,train,img/49270.png,rosie o 'donnell had to be removed from her home today to make good on her threat to leave the us if donald trump became president,['not_hateful'],['pc_empty'],['attack_empty'],None,None
244,67485,train,img/67485.png,i'm going to prison aren't i ?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
245,92417,train,img/92417.png,hoes be like why can't i find a good man,['not_hateful'],['pc_empty'],['attack_empty'],None,None
246,26305,train,img/26305.png,when you take this girl on a date and she won't stop talking.,['not_hateful'],['pc_empty'],['attack_empty'],None,None
247,61234,train,img/61234.png,i could have annihilated all of them but i left some of them alive so you will know why i was killing them,['not_hateful'],['pc_empty'],['attack_empty'],None,None
248,59064,train,img/59064.png,keep it up and you'll get some regime change,['not_hateful'],['pc_empty'],['attack_empty'],None,None
249,17634,train,img/17634.png,when she's mad at you but you want her attention,['not_hateful'],['pc_empty'],['attack_empty'],None,None
250,3246,train,img/03246.png,mobile nun,['not_hateful'],['pc_empty'],['attack_empty'],None,None
251,49630,train,img/49630.png,if they aren't meant to cook why do they have eggs and milk inside them,['not_hateful'],['pc_empty'],['attack_empty'],None,None
252,38490,train,img/38490.png,"""people are tired of the same, old ideas"" says the 74 year old socialist",['not_hateful'],['pc_empty'],['attack_empty'],None,None
253,68423,train,img/68423.png,don't get me started about your tranny problems,['not_hateful'],['pc_empty'],['attack_empty'],None,None
254,76258,train,img/76258.png,when you advocate for killing babies after their birth and then you have ash on your forhead for ash wednesday unbelievable smh,['not_hateful'],['pc_empty'],['attack_empty'],None,None
255,39652,train,img/39652.png,donald trump proving you don't have to be poor to be trailer trash,['not_hateful'],['pc_empty'],['attack_empty'],None,None
256,37402,train,img/37402.png,when your stoner friend looks in your fridge,['not_hateful'],['pc_empty'],['attack_empty'],None,None
257,26795,train,img/26795.png,i put brake fluid in my meth... now i can stop whenever i want,['not_hateful'],['pc_empty'],['attack_empty'],None,None
258,60317,train,img/60317.png,when your goat hits your g-spot,['not_hateful'],['pc_empty'],['attack_empty'],None,None
259,34805,train,img/34805.png,when you're trying to be a good student and just learn magic but three kids in class keep getting in trouble all the time,['not_hateful'],['pc_empty'],['attack_empty'],None,None
260,1389,train,img/01389.png,confession-every sunday around brunch time i take my cat to the mall and make people take pictures of us,['not_hateful'],['pc_empty'],['attack_empty'],None,None
261,15283,train,img/15283.png,march 8th international women's day,['not_hateful'],['pc_empty'],['attack_empty'],None,None
262,96153,train,img/96153.png,jokes don't kill people they kill people,['not_hateful'],['pc_empty'],['attack_empty'],None,None
263,63917,train,img/63917.png,if he's marrying me then why's he fucking a goat,['not_hateful'],['pc_empty'],['attack_empty'],None,None
264,38529,train,img/38529.png,"fuck you, asshole how's that for customer service?",['not_hateful'],['pc_empty'],['attack_empty'],None,None
265,79054,train,img/79054.png,that face you make when you get asked a question and have to think on it for a while,['not_hateful'],['pc_empty'],['attack_empty'],None,None
266,7698,train,img/07698.png,"go ahead, call the cops see who cums first",['not_hateful'],['pc_empty'],['attack_empty'],None,None
267,1896,train,img/01896.png,terrorism is just part and parcel of living in a big city. sadiq khan london mayor tokyo: over 13 million people no islamic terrorism,['not_hateful'],['pc_empty'],['attack_empty'],None,None
268,76354,train,img/76354.png,animals enjoy motorcycle rides too,['not_hateful'],['pc_empty'],['attack_empty'],None,None
269,80237,train,img/80237.png,when nobody knew who you were until you got on your knees,['not_hateful'],['pc_empty'],['attack_empty'],None,None
270,71045,train,img/71045.png,cutest little beagle in the whole wide world,['not_hateful'],['pc_empty'],['attack_empty'],None,None
271,67084,train,img/67084.png,creeps into your childs room empties his sack,['not_hateful'],['pc_empty'],['attack_empty'],None,None
272,58096,train,img/58096.png,grandma is not getting run over by a reindeer this year!!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
273,26043,train,img/26043.png,love is love is love is love,['not_hateful'],['pc_empty'],['attack_empty'],None,None
274,26031,train,img/26031.png,muslims in a predominantly christian nation christians in a predominantly muslim nation,['not_hateful'],['pc_empty'],['attack_empty'],None,None
275,64701,train,img/64701.png,"well judge, made me do it all remember it was me who first said was kenyan",['not_hateful'],['pc_empty'],['attack_empty'],None,None
276,81963,train,img/81963.png,the old lady treats arthur to some delicious cookies she's baked,['not_hateful'],['pc_empty'],['attack_empty'],None,None
277,56972,train,img/56972.png,so i prayed over him like this and i made sure he felt the lord inside him,['not_hateful'],['pc_empty'],['attack_empty'],None,None
278,83127,train,img/83127.png,been dropping blessings all year like,['not_hateful'],['pc_empty'],['attack_empty'],None,None
279,10827,train,img/10827.png,watch out i'll put a bomb in your car,['not_hateful'],['pc_empty'],['attack_empty'],None,None
280,50273,train,img/50273.png,"""where did you learn to make kool-aid like that britney?""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
281,25397,train,img/25397.png,what do you call a black guy in a tree with a briefcase.. a branch manager,['not_hateful'],['pc_empty'],['attack_empty'],None,None
282,6218,train,img/06218.png,thats a little savage,['not_hateful'],['pc_empty'],['attack_empty'],None,None
283,69042,train,img/69042.png,"did i just hear grandma tell me ""no""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
284,41853,train,img/41853.png,shes got them summer teeth summer here summer missing,['not_hateful'],['pc_empty'],['attack_empty'],None,None
285,70652,train,img/70652.png,when you her ass and then she say that she don't suck dick.. wayment,['not_hateful'],['pc_empty'],['attack_empty'],None,None
286,27943,train,img/27943.png,batman! thank god you've arrived!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
287,68159,train,img/68159.png,learning to ride a bike,['not_hateful'],['pc_empty'],['attack_empty'],None,None
288,94823,train,img/94823.png,obama voters,['not_hateful'],['pc_empty'],['attack_empty'],None,None
289,63285,train,img/63285.png,"he's like 20 and still plays video games bitch please, yall 15 and pregnant",['not_hateful'],['pc_empty'],['attack_empty'],None,None
290,81394,train,img/81394.png,"""i went to walmart and picked up a new sandwich maker.""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
291,71906,train,img/71906.png,when you feel beautiful no matter what the haters say,['not_hateful'],['pc_empty'],['attack_empty'],None,None
292,81265,train,img/81265.png,you'd be angry too if you found out they cancelled your favorite show,['not_hateful'],['pc_empty'],['attack_empty'],None,None
293,31025,train,img/31025.png,i refuse to debate gun control with folks who eat soap and are confused on which pisser to use,['not_hateful'],['pc_empty'],['attack_empty'],None,None
294,68042,train,img/68042.png,i think i almost got my dishwasher working,['not_hateful'],['pc_empty'],['attack_empty'],None,None
295,70549,train,img/70549.png,the old lady shows arthur what she used to do during the war,['not_hateful'],['pc_empty'],['attack_empty'],None,None
296,48612,train,img/48612.png,that's where the new skyscraper is going to come up,['not_hateful'],['pc_empty'],['attack_empty'],None,None
297,5183,train,img/05183.png,when you run out of bras and have to hold the girls up on your own,['not_hateful'],['pc_empty'],['attack_empty'],None,None
298,27430,train,img/27430.png,both men and women sacrificed in different ways but it was all to protect their comfortable home,['not_hateful'],['pc_empty'],['attack_empty'],None,None
299,13859,train,img/13859.png,the fuck did you just say?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
300,25037,train,img/25037.png,"i am 73 years old. who's going to ask how i do it??,,,",['not_hateful'],['pc_empty'],['attack_empty'],None,None
301,16380,train,img/16380.png,felling cute might fuck a goat later. idk,['not_hateful'],['pc_empty'],['attack_empty'],None,None
302,25861,train,img/25861.png,how to get out of a gym contract,['not_hateful'],['pc_empty'],['attack_empty'],None,None
303,71249,train,img/71249.png,islamic warrior's funeral in palestine,['not_hateful'],['pc_empty'],['attack_empty'],None,None
304,12673,train,img/12673.png,how it feels being a military spouse over 30,['not_hateful'],['pc_empty'],['attack_empty'],None,None
305,74235,train,img/74235.png,chloroform puts the sensual back into non-consensual,['not_hateful'],['pc_empty'],['attack_empty'],None,None
306,63275,train,img/63275.png,what do you mean happy columbus day?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
307,17830,train,img/17830.png,exfoliating with the tears of my haters,['not_hateful'],['pc_empty'],['attack_empty'],None,None
308,48625,train,img/48625.png,reaction to a home invasion non gun owner: we're gunna die!!! gun owner: i'm your huckleberry,['not_hateful'],['pc_empty'],['attack_empty'],None,None
309,93216,train,img/93216.png,when you have flashbacks from wwii,['not_hateful'],['pc_empty'],['attack_empty'],None,None
310,38127,train,img/38127.png,how the co looks when he tells the crew were not getting mail on the next ras,['not_hateful'],['pc_empty'],['attack_empty'],None,None
